Kachelname;Aufnahmedatum_DGM;Aufnahmedatum_bDOM;Koordinatenursprung_Rechts;Koordinatenursprung_Hoch;Aufloesung_cm
ndom50_32434_5737_1_nw_2017;2019-01-20;2017-03-11;434000;5737000;50
ndom50_32434_5738_1_nw_2017;2019-01-20;2017-03-11;434000;5738000;50
ndom50_32434_5739_1_nw_2017;2019-01-20;2017-03-11;434000;5739000;50
ndom50_32434_5740_1_nw_2017;2019-01-20;2017-03-11;434000;5740000;50
ndom50_32434_5741_1_nw_2017;2019-01-20;2017-03-11;434000;5741000;50
ndom50_32434_5742_1_nw_2017;2019-01-20;2017-03-11;434000;5742000;50
ndom50_32434_5743_1_nw_2017;2019-01-20;2017-03-11;434000;5743000;50
ndom50_32434_5744_1_nw_2017;2019-01-21;2017-03-11;434000;5744000;50
ndom50_32434_5745_1_nw_2017;2019-01-21;2017-03-11;434000;5745000;50
ndom50_32434_5746_1_nw_2017;2019-01-21;2017-03-11;434000;5746000;50
ndom50_32434_5747_1_nw_2017;2019-01-21;2017-03-11;434000;5747000;50
ndom50_32434_5748_1_nw_2017;2019-01-21;2017-03-11;434000;5748000;50
ndom50_32434_5749_1_nw_2017;2019-01-21;2017-03-11;434000;5749000;50
ndom50_32434_5750_1_nw_2017;2019-01-21;2017-03-11;434000;5750000;50
ndom50_32434_5751_1_nw_2017;2019-01-21;2017-03-11;434000;5751000;50
ndom50_32434_5752_1_nw_2017;2019-01-21;2017-03-25;434000;5752000;50
ndom50_32434_5753_1_nw_2017;2019-01-21;2017-03-25;434000;5753000;50
ndom50_32434_5754_1_nw_2017;2019-01-22;2017-03-25;434000;5754000;50
ndom50_32434_5755_1_nw_2017;2019-01-22;2017-03-25;434000;5755000;50
ndom50_32434_5756_1_nw_2017;2019-01-22;2017-03-25;434000;5756000;50
ndom50_32434_5757_1_nw_2017;2019-01-22;2017-03-25;434000;5757000;50
ndom50_32434_5758_1_nw_2017;2019-01-22;2017-03-25;434000;5758000;50
ndom50_32434_5759_1_nw_2017;2019-01-22;2017-03-25;434000;5759000;50
ndom50_32434_5760_1_nw_2017;2019-01-22;2017-03-25;434000;5760000;50
ndom50_32434_5761_1_nw_2017;2019-02-13;2017-03-25;434000;5761000;50
ndom50_32434_5762_1_nw_2017;2019-02-13;2017-03-25;434000;5762000;50
ndom50_32434_5763_1_nw_2017;2019-02-13;2017-03-25;434000;5763000;50
ndom50_32434_5764_1_nw_2019;2019-02-14;2019-06-26;434000;5764000;50
ndom50_32434_5765_1_nw_2019;2019-02-14;2019-06-26;434000;5765000;50
ndom50_32434_5766_1_nw_2019;2019-02-14;2019-06-26;434000;5766000;50
ndom50_32434_5767_1_nw_2019;2019-02-14;2019-06-26;434000;5767000;50
ndom50_32434_5768_1_nw_2019;2019-02-14;2019-06-26;434000;5768000;50
ndom50_32434_5769_1_nw_2019;2019-02-14;2019-06-26;434000;5769000;50
ndom50_32435_5616_1_nw_2019;2017-03-26;2019-03-30;435000;5616000;50
ndom50_32435_5617_1_nw_2019;2017-03-26;2019-03-30;435000;5617000;50
ndom50_32435_5618_1_nw_2019;2017-03-26;2019-03-30;435000;5618000;50
ndom50_32435_5619_1_nw_2019;2017-03-26;2019-03-30;435000;5619000;50
ndom50_32435_5620_1_nw_2019;2017-03-26;2019-03-30;435000;5620000;50
ndom50_32435_5621_1_nw_2019;2017-03-26;2019-03-30;435000;5621000;50
ndom50_32435_5622_1_nw_2019;2017-03-26;2019-03-30;435000;5622000;50
ndom50_32435_5623_1_nw_2019;2017-03-26;2019-03-30;435000;5623000;50
ndom50_32435_5624_1_nw_2019;2017-03-26;2019-03-30;435000;5624000;50
ndom50_32435_5625_1_nw_2019;2017-03-26;2019-03-30;435000;5625000;50
ndom50_32435_5626_1_nw_2019;2017-03-26;2019-03-30;435000;5626000;50
ndom50_32435_5627_1_nw_2019;2017-03-26;2019-03-30;435000;5627000;50
ndom50_32435_5628_1_nw_2019;2017-03-26;2019-03-30;435000;5628000;50
ndom50_32435_5629_1_nw_2019;2017-03-26;2019-03-30;435000;5629000;50
ndom50_32435_5630_1_nw_2019;2017-03-26;2019-03-30;435000;5630000;50
ndom50_32435_5631_1_nw_2019;2017-03-26;2019-03-30;435000;5631000;50
ndom50_32435_5632_1_nw_2019;2017-03-26;2019-03-30;435000;5632000;50
ndom50_32435_5633_1_nw_2019;2017-03-26;2019-03-30;435000;5633000;50
ndom50_32435_5634_1_nw_2019;2017-03-26;2019-04-01;435000;5634000;50
ndom50_32435_5635_1_nw_2019;2017-03-26;2019-04-01;435000;5635000;50
ndom50_32435_5636_1_nw_2019;2017-03-25;2019-04-01;435000;5636000;50
ndom50_32435_5637_1_nw_2019;2017-03-25;2019-04-01;435000;5637000;50
ndom50_32435_5638_1_nw_2019;2017-03-25;2019-04-01;435000;5638000;50
ndom50_32435_5639_1_nw_2019;2017-03-25;2019-04-01;435000;5639000;50
ndom50_32435_5640_1_nw_2019;2017-03-25;2019-04-01;435000;5640000;50
ndom50_32435_5641_1_nw_2019;2017-03-25;2019-04-01;435000;5641000;50
ndom50_32435_5642_1_nw_2019;2017-03-25;2019-03-22;435000;5642000;50
ndom50_32435_5643_1_nw_2019;2017-03-25;2019-03-22;435000;5643000;50
ndom50_32435_5644_1_nw_2019;2017-03-25;2019-03-22;435000;5644000;50
ndom50_32435_5645_1_nw_2019;2017-03-25;2019-03-22;435000;5645000;50
ndom50_32435_5646_1_nw_2019;2017-03-25;2019-03-22;435000;5646000;50
ndom50_32435_5647_1_nw_2019;2017-03-25;2019-03-22;435000;5647000;50
ndom50_32435_5648_1_nw_2019;2017-03-25;2019-03-22;435000;5648000;50
ndom50_32435_5649_1_nw_2019;2017-03-25;2019-03-22;435000;5649000;50
ndom50_32435_5650_1_nw_2019;2017-03-25;2019-02-26;435000;5650000;50
ndom50_32435_5651_1_nw_2019;2017-03-25;2019-02-26;435000;5651000;50
ndom50_32435_5652_1_nw_2019;2017-03-25;2019-02-26;435000;5652000;50
ndom50_32435_5653_1_nw_2019;2017-03-25;2019-02-26;435000;5653000;50
ndom50_32435_5654_1_nw_2019;2017-03-25;2019-02-26;435000;5654000;50
ndom50_32435_5655_1_nw_2019;2017-03-24;2019-02-26;435000;5655000;50
ndom50_32435_5656_1_nw_2019;2017-03-24;2019-02-26;435000;5656000;50
ndom50_32435_5657_1_nw_2019;2017-03-24;2019-02-26;435000;5657000;50
ndom50_32435_5658_1_nw_2019;2017-03-24;2019-02-26;435000;5658000;50
ndom50_32435_5659_1_nw_2019;2017-03-24;2019-02-26;435000;5659000;50
ndom50_32435_5660_1_nw_2019;2017-03-24;2019-02-26;435000;5660000;50
ndom50_32435_5661_1_nw_2019;2017-03-24;2019-02-26;435000;5661000;50
ndom50_32435_5662_1_nw_2019;2017-03-24;2019-02-26;435000;5662000;50
ndom50_32435_5663_1_nw_2019;2017-03-24;2019-02-26;435000;5663000;50
ndom50_32435_5664_1_nw_2019;2017-03-24;2019-02-26;435000;5664000;50
ndom50_32435_5665_1_nw_2019;2017-03-24;2019-02-26;435000;5665000;50
ndom50_32435_5666_1_nw_2019;2017-03-24;2019-02-26;435000;5666000;50
ndom50_32435_5667_1_nw_2019;2017-03-24;2019-02-26;435000;5667000;50
ndom50_32435_5668_1_nw_2019;2016-12-06;2019-02-26;435000;5668000;50
ndom50_32435_5669_1_nw_2019;2016-12-06;2019-02-26;435000;5669000;50
ndom50_32435_5670_1_nw_2019;2016-12-06;2019-02-26;435000;5670000;50
ndom50_32435_5671_1_nw_2019;2016-12-06;2019-02-26;435000;5671000;50
ndom50_32435_5672_1_nw_2019;2016-12-06;2019-02-26;435000;5672000;50
ndom50_32435_5673_1_nw_2019;2016-12-06;2019-02-26;435000;5673000;50
ndom50_32435_5674_1_nw_2019;2016-12-06;2019-02-26;435000;5674000;50
ndom50_32435_5675_1_nw_2019;2016-12-06;2019-02-26;435000;5675000;50
ndom50_32435_5676_1_nw_2019;2016-12-06;2019-02-26;435000;5676000;50
ndom50_32435_5677_1_nw_2019;2016-12-06;2019-02-26;435000;5677000;50
ndom50_32435_5678_1_nw_2018;2016-12-06;2018-05-04;435000;5678000;50
ndom50_32435_5679_1_nw_2018;2016-12-06;2018-05-04;435000;5679000;50
ndom50_32435_5680_1_nw_2018;2016-12-06;2018-05-04;435000;5680000;50
ndom50_32435_5681_1_nw_2018;2016-12-06;2018-05-04;435000;5681000;50
ndom50_32435_5682_1_nw_2018;2016-12-06;2018-05-04;435000;5682000;50
ndom50_32435_5683_1_nw_2018;2016-12-06;2018-05-04;435000;5683000;50
ndom50_32435_5684_1_nw_2018;2016-12-06;2018-05-04;435000;5684000;50
ndom50_32435_5685_1_nw_2018;2016-12-06;2018-05-04;435000;5685000;50
ndom50_32435_5686_1_nw_2018;2016-12-06;2018-05-04;435000;5686000;50
ndom50_32435_5687_1_nw_2018;2016-12-06;2018-05-04;435000;5687000;50
ndom50_32435_5688_1_nw_2018;2016-12-06;2018-05-04;435000;5688000;50
ndom50_32435_5689_1_nw_2018;2016-12-06;2018-05-04;435000;5689000;50
ndom50_32435_5690_1_nw_2018;2016-12-06;2018-04-07;435000;5690000;50
ndom50_32435_5691_1_nw_2018;2016-12-06;2018-04-07;435000;5691000;50
ndom50_32435_5692_1_nw_2018;2016-12-06;2018-04-07;435000;5692000;50
ndom50_32435_5693_1_nw_2018;2016-12-06;2018-04-07;435000;5693000;50
ndom50_32435_5694_1_nw_2018;2016-12-06;2018-04-07;435000;5694000;50
ndom50_32435_5695_1_nw_2018;2016-12-06;2018-04-07;435000;5695000;50
ndom50_32435_5696_1_nw_2017;2016-12-06;2017-03-25;435000;5696000;50
ndom50_32435_5697_1_nw_2017;2016-12-06;2017-03-25;435000;5697000;50
ndom50_32435_5698_1_nw_2017;2016-12-06;2017-03-25;435000;5698000;50
ndom50_32435_5699_1_nw_2017;2016-12-06;2017-03-25;435000;5699000;50
ndom50_32435_5700_1_nw_2017;2016-12-06;2017-03-25;435000;5700000;50
ndom50_32435_5701_1_nw_2017;2016-12-06;2017-03-25;435000;5701000;50
ndom50_32435_5702_1_nw_2017;2018-02-17;2017-03-27;435000;5702000;50
ndom50_32435_5703_1_nw_2017;2018-02-17;2017-03-27;435000;5703000;50
ndom50_32435_5704_1_nw_2017;2018-02-17;2017-03-27;435000;5704000;50
ndom50_32435_5705_1_nw_2017;2018-02-17;2017-03-27;435000;5705000;50
ndom50_32435_5706_1_nw_2017;2018-02-17;2017-03-27;435000;5706000;50
ndom50_32435_5707_1_nw_2017;2018-02-17;2017-03-27;435000;5707000;50
ndom50_32435_5708_1_nw_2017;2018-02-17;2017-03-27;435000;5708000;50
ndom50_32435_5709_1_nw_2017;2018-02-17;2017-03-27;435000;5709000;50
ndom50_32435_5710_1_nw_2017;2018-02-17;2017-03-27;435000;5710000;50
ndom50_32435_5711_1_nw_2017;2018-02-17;2017-03-27;435000;5711000;50
ndom50_32435_5712_1_nw_2017;2018-02-17;2017-03-27;435000;5712000;50
ndom50_32435_5713_1_nw_2017;2018-02-17;2017-03-27;435000;5713000;50
ndom50_32435_5714_1_nw_2017;2018-02-17;2017-03-27;435000;5714000;50
ndom50_32435_5715_1_nw_2017;2018-02-16;2017-03-27;435000;5715000;50
ndom50_32435_5716_1_nw_2017;2018-02-16;2017-03-27;435000;5716000;50
ndom50_32435_5717_1_nw_2017;2018-02-16;2017-03-27;435000;5717000;50
ndom50_32435_5718_1_nw_2017;2018-02-16;2017-03-27;435000;5718000;50
ndom50_32435_5719_1_nw_2017;2018-02-14;2017-03-27;435000;5719000;50
ndom50_32435_5720_1_nw_2017;2018-02-14;2017-03-27;435000;5720000;50
ndom50_32435_5721_1_nw_2017;2018-02-14;2017-03-27;435000;5721000;50
ndom50_32435_5722_1_nw_2017;2018-02-14;2017-03-27;435000;5722000;50
ndom50_32435_5723_1_nw_2017;2018-02-14;2017-03-27;435000;5723000;50
ndom50_32435_5724_1_nw_2017;2018-02-14;2017-03-26;435000;5724000;50
ndom50_32435_5725_1_nw_2017;2018-02-14;2017-03-26;435000;5725000;50
ndom50_32435_5726_1_nw_2017;2018-02-13;2017-03-26;435000;5726000;50
ndom50_32435_5727_1_nw_2017;2018-02-13;2017-03-26;435000;5727000;50
ndom50_32435_5728_1_nw_2017;2018-02-13;2017-03-26;435000;5728000;50
ndom50_32435_5729_1_nw_2017;2018-02-13;2017-03-26;435000;5729000;50
ndom50_32435_5730_1_nw_2017;2019-01-19;2017-03-26;435000;5730000;50
ndom50_32435_5731_1_nw_2017;2019-01-19;2017-03-26;435000;5731000;50
ndom50_32435_5732_1_nw_2017;2019-01-19;2017-03-11;435000;5732000;50
ndom50_32435_5733_1_nw_2017;2019-01-19;2017-03-11;435000;5733000;50
ndom50_32435_5734_1_nw_2017;2019-01-19;2017-03-11;435000;5734000;50
ndom50_32435_5735_1_nw_2017;2019-01-19;2017-03-11;435000;5735000;50
ndom50_32435_5736_1_nw_2017;2019-01-20;2017-03-11;435000;5736000;50
ndom50_32435_5737_1_nw_2017;2019-01-20;2017-03-11;435000;5737000;50
ndom50_32435_5738_1_nw_2017;2019-01-20;2017-03-11;435000;5738000;50
ndom50_32435_5739_1_nw_2017;2019-01-20;2017-03-11;435000;5739000;50
ndom50_32435_5740_1_nw_2017;2019-01-20;2017-03-11;435000;5740000;50
ndom50_32435_5741_1_nw_2017;2019-01-20;2017-03-11;435000;5741000;50
ndom50_32435_5742_1_nw_2017;2019-01-20;2017-03-11;435000;5742000;50
ndom50_32435_5743_1_nw_2017;2019-01-20;2017-03-11;435000;5743000;50
ndom50_32435_5744_1_nw_2017;2019-01-21;2017-03-11;435000;5744000;50
ndom50_32435_5745_1_nw_2017;2019-01-21;2017-03-11;435000;5745000;50
ndom50_32435_5746_1_nw_2017;2019-01-21;2017-03-11;435000;5746000;50
ndom50_32435_5747_1_nw_2017;2019-01-21;2017-03-11;435000;5747000;50
ndom50_32435_5748_1_nw_2017;2019-01-21;2017-03-11;435000;5748000;50
ndom50_32435_5749_1_nw_2017;2019-01-21;2017-03-11;435000;5749000;50
ndom50_32435_5750_1_nw_2017;2019-01-21;2017-03-11;435000;5750000;50
ndom50_32435_5751_1_nw_2017;2019-01-21;2017-03-11;435000;5751000;50
ndom50_32435_5752_1_nw_2017;2019-01-21;2017-03-25;435000;5752000;50
ndom50_32435_5753_1_nw_2017;2019-01-21;2017-03-25;435000;5753000;50
ndom50_32435_5754_1_nw_2017;2019-01-22;2017-03-25;435000;5754000;50
ndom50_32435_5755_1_nw_2017;2019-01-22;2017-03-25;435000;5755000;50
ndom50_32435_5756_1_nw_2017;2019-01-22;2017-03-25;435000;5756000;50
ndom50_32435_5757_1_nw_2017;2019-01-22;2017-03-25;435000;5757000;50
ndom50_32435_5758_1_nw_2017;2019-01-22;2017-03-25;435000;5758000;50
ndom50_32435_5759_1_nw_2017;2019-01-22;2017-03-25;435000;5759000;50
ndom50_32435_5760_1_nw_2017;2019-01-22;2017-03-25;435000;5760000;50
ndom50_32435_5761_1_nw_2017;2019-02-13;2017-03-25;435000;5761000;50
ndom50_32435_5762_1_nw_2017;2019-02-13;2017-03-25;435000;5762000;50
ndom50_32435_5763_1_nw_2017;2019-02-13;2017-03-25;435000;5763000;50
ndom50_32435_5764_1_nw_2019;2019-02-14;2019-06-26;435000;5764000;50
ndom50_32435_5765_1_nw_2019;2019-02-14;2019-06-26;435000;5765000;50
ndom50_32435_5766_1_nw_2019;2019-02-14;2019-06-26;435000;5766000;50
ndom50_32435_5767_1_nw_2019;2019-02-14;2019-06-26;435000;5767000;50
ndom50_32435_5768_1_nw_2019;2019-02-14;2019-06-26;435000;5768000;50
ndom50_32435_5769_1_nw_2019;2019-02-14;2019-06-26;435000;5769000;50
ndom50_32436_5614_1_nw_2019;2017-03-26;2019-03-30;436000;5614000;50
ndom50_32436_5615_1_nw_2019;2017-03-26;2019-03-30;436000;5615000;50
ndom50_32436_5616_1_nw_2019;2017-03-26;2019-03-30;436000;5616000;50
ndom50_32436_5617_1_nw_2019;2017-03-26;2019-03-30;436000;5617000;50
ndom50_32436_5618_1_nw_2019;2017-03-26;2019-03-30;436000;5618000;50
ndom50_32436_5619_1_nw_2019;2017-03-26;2019-03-30;436000;5619000;50
ndom50_32436_5620_1_nw_2019;2017-03-26;2019-03-30;436000;5620000;50
ndom50_32436_5621_1_nw_2019;2017-03-26;2019-03-30;436000;5621000;50
ndom50_32436_5622_1_nw_2019;2017-03-26;2019-03-30;436000;5622000;50
ndom50_32436_5623_1_nw_2019;2017-03-26;2019-03-30;436000;5623000;50
ndom50_32436_5624_1_nw_2019;2017-03-26;2019-03-30;436000;5624000;50
ndom50_32436_5625_1_nw_2019;2017-03-26;2019-03-30;436000;5625000;50
ndom50_32436_5626_1_nw_2019;2017-03-26;2019-03-30;436000;5626000;50
ndom50_32436_5627_1_nw_2019;2017-03-26;2019-03-30;436000;5627000;50
ndom50_32436_5628_1_nw_2019;2017-03-26;2019-03-30;436000;5628000;50
ndom50_32436_5629_1_nw_2019;2017-03-26;2019-03-30;436000;5629000;50
ndom50_32436_5630_1_nw_2019;2017-03-26;2019-03-30;436000;5630000;50
ndom50_32436_5631_1_nw_2019;2017-03-26;2019-03-30;436000;5631000;50
ndom50_32436_5632_1_nw_2019;2017-03-26;2019-03-30;436000;5632000;50
ndom50_32436_5633_1_nw_2019;2017-03-26;2019-03-30;436000;5633000;50
ndom50_32436_5634_1_nw_2019;2017-03-26;2019-04-01;436000;5634000;50
ndom50_32436_5635_1_nw_2019;2017-03-26;2019-04-01;436000;5635000;50
ndom50_32436_5636_1_nw_2019;2017-03-25;2019-04-01;436000;5636000;50
ndom50_32436_5637_1_nw_2019;2017-03-25;2019-04-01;436000;5637000;50
ndom50_32436_5638_1_nw_2019;2017-03-25;2019-04-01;436000;5638000;50
ndom50_32436_5639_1_nw_2019;2017-03-25;2019-04-01;436000;5639000;50
ndom50_32436_5640_1_nw_2019;2017-03-25;2019-04-01;436000;5640000;50
ndom50_32436_5641_1_nw_2019;2017-03-25;2019-04-01;436000;5641000;50
ndom50_32436_5642_1_nw_2019;2017-03-25;2019-03-22;436000;5642000;50
ndom50_32436_5643_1_nw_2019;2017-03-25;2019-03-22;436000;5643000;50
ndom50_32436_5644_1_nw_2019;2017-03-25;2019-03-22;436000;5644000;50
ndom50_32436_5645_1_nw_2019;2017-03-25;2019-03-22;436000;5645000;50
ndom50_32436_5646_1_nw_2019;2017-03-25;2019-03-22;436000;5646000;50
ndom50_32436_5647_1_nw_2019;2017-03-25;2019-03-22;436000;5647000;50
ndom50_32436_5648_1_nw_2019;2017-03-25;2019-03-22;436000;5648000;50
ndom50_32436_5649_1_nw_2019;2017-03-25;2019-03-22;436000;5649000;50
ndom50_32436_5650_1_nw_2019;2017-03-25;2019-02-26;436000;5650000;50
ndom50_32436_5651_1_nw_2019;2017-03-25;2019-02-26;436000;5651000;50
ndom50_32436_5652_1_nw_2019;2017-03-25;2019-02-26;436000;5652000;50
ndom50_32436_5653_1_nw_2019;2017-03-25;2019-02-26;436000;5653000;50
ndom50_32436_5654_1_nw_2019;2017-03-25;2019-02-26;436000;5654000;50
ndom50_32436_5655_1_nw_2019;2017-03-24;2019-02-26;436000;5655000;50
ndom50_32436_5656_1_nw_2019;2017-03-24;2019-02-26;436000;5656000;50
ndom50_32436_5657_1_nw_2019;2017-03-24;2019-02-26;436000;5657000;50
ndom50_32436_5658_1_nw_2019;2017-03-24;2019-02-26;436000;5658000;50
ndom50_32436_5659_1_nw_2019;2017-03-24;2019-02-26;436000;5659000;50
ndom50_32436_5660_1_nw_2019;2017-03-24;2019-02-26;436000;5660000;50
ndom50_32436_5661_1_nw_2019;2017-03-24;2019-02-26;436000;5661000;50
ndom50_32436_5662_1_nw_2019;2017-03-24;2019-02-26;436000;5662000;50
ndom50_32436_5663_1_nw_2019;2017-03-24;2019-02-26;436000;5663000;50
ndom50_32436_5664_1_nw_2019;2017-03-24;2019-02-26;436000;5664000;50
ndom50_32436_5665_1_nw_2019;2017-03-24;2019-02-26;436000;5665000;50
ndom50_32436_5666_1_nw_2019;2017-03-24;2019-02-26;436000;5666000;50
ndom50_32436_5667_1_nw_2019;2017-03-24;2019-02-26;436000;5667000;50
ndom50_32436_5668_1_nw_2019;2016-12-06;2019-02-26;436000;5668000;50
ndom50_32436_5669_1_nw_2019;2016-12-06;2019-02-26;436000;5669000;50
ndom50_32436_5670_1_nw_2019;2016-12-06;2019-02-26;436000;5670000;50
ndom50_32436_5671_1_nw_2019;2016-12-06;2019-02-26;436000;5671000;50
ndom50_32436_5672_1_nw_2019;2016-12-06;2019-02-26;436000;5672000;50
ndom50_32436_5673_1_nw_2019;2016-12-06;2019-02-26;436000;5673000;50
ndom50_32436_5674_1_nw_2019;2016-12-06;2019-02-26;436000;5674000;50
ndom50_32436_5675_1_nw_2019;2016-12-06;2019-02-26;436000;5675000;50
ndom50_32436_5676_1_nw_2019;2016-12-06;2019-02-26;436000;5676000;50
ndom50_32436_5677_1_nw_2019;2016-12-06;2019-02-26;436000;5677000;50
ndom50_32436_5678_1_nw_2018;2016-12-06;2018-05-04;436000;5678000;50
ndom50_32436_5679_1_nw_2018;2016-12-06;2018-05-04;436000;5679000;50
ndom50_32436_5680_1_nw_2018;2016-12-06;2018-05-04;436000;5680000;50
ndom50_32436_5681_1_nw_2018;2016-12-06;2018-05-04;436000;5681000;50
ndom50_32436_5682_1_nw_2018;2016-12-06;2018-05-04;436000;5682000;50
ndom50_32436_5683_1_nw_2018;2016-12-06;2018-05-04;436000;5683000;50
ndom50_32436_5684_1_nw_2018;2016-12-06;2018-05-04;436000;5684000;50
ndom50_32436_5685_1_nw_2018;2016-12-06;2018-05-04;436000;5685000;50
ndom50_32436_5686_1_nw_2018;2016-12-06;2018-05-04;436000;5686000;50
ndom50_32436_5687_1_nw_2018;2016-12-06;2018-05-04;436000;5687000;50
ndom50_32436_5688_1_nw_2018;2016-12-06;2018-05-04;436000;5688000;50
ndom50_32436_5689_1_nw_2018;2016-12-06;2018-05-04;436000;5689000;50
ndom50_32436_5690_1_nw_2018;2016-12-06;2018-04-07;436000;5690000;50
ndom50_32436_5691_1_nw_2018;2016-12-06;2018-04-07;436000;5691000;50
ndom50_32436_5692_1_nw_2018;2016-12-06;2018-04-07;436000;5692000;50
ndom50_32436_5693_1_nw_2018;2016-12-06;2018-04-07;436000;5693000;50
ndom50_32436_5694_1_nw_2018;2016-12-06;2018-04-07;436000;5694000;50
ndom50_32436_5695_1_nw_2018;2016-12-06;2018-04-07;436000;5695000;50
ndom50_32436_5696_1_nw_2017;2018-02-19;2017-03-25;436000;5696000;50
ndom50_32436_5697_1_nw_2017;2018-02-19;2017-03-25;436000;5697000;50
ndom50_32436_5698_1_nw_2017;2018-02-19;2017-03-25;436000;5698000;50
ndom50_32436_5699_1_nw_2017;2018-02-19;2017-03-25;436000;5699000;50
ndom50_32436_5700_1_nw_2017;2018-02-18;2017-03-25;436000;5700000;50
ndom50_32436_5701_1_nw_2017;2018-02-18;2017-03-25;436000;5701000;50
ndom50_32436_5702_1_nw_2017;2018-02-18;2017-03-27;436000;5702000;50
ndom50_32436_5703_1_nw_2017;2018-02-18;2017-03-27;436000;5703000;50
ndom50_32436_5704_1_nw_2017;2018-02-18;2017-03-27;436000;5704000;50
ndom50_32436_5705_1_nw_2017;2018-02-18;2017-03-27;436000;5705000;50
ndom50_32436_5706_1_nw_2017;2018-02-18;2017-03-27;436000;5706000;50
ndom50_32436_5707_1_nw_2017;2018-02-18;2017-03-27;436000;5707000;50
ndom50_32436_5708_1_nw_2017;2018-02-18;2017-03-27;436000;5708000;50
ndom50_32436_5709_1_nw_2017;2018-02-18;2017-03-27;436000;5709000;50
ndom50_32436_5710_1_nw_2017;2018-02-09;2017-03-27;436000;5710000;50
ndom50_32436_5711_1_nw_2017;2018-02-09;2017-03-27;436000;5711000;50
ndom50_32436_5712_1_nw_2017;2018-02-09;2017-03-27;436000;5712000;50
ndom50_32436_5713_1_nw_2017;2018-02-09;2017-03-27;436000;5713000;50
ndom50_32436_5714_1_nw_2017;2018-02-09;2017-03-27;436000;5714000;50
ndom50_32436_5715_1_nw_2017;2018-02-09;2017-03-27;436000;5715000;50
ndom50_32436_5716_1_nw_2017;2018-02-09;2017-03-27;436000;5716000;50
ndom50_32436_5717_1_nw_2017;2018-02-09;2017-03-27;436000;5717000;50
ndom50_32436_5718_1_nw_2017;2018-02-09;2017-03-27;436000;5718000;50
ndom50_32436_5719_1_nw_2017;2018-02-17;2017-03-27;436000;5719000;50
ndom50_32436_5720_1_nw_2017;2018-02-17;2017-03-27;436000;5720000;50
ndom50_32436_5721_1_nw_2017;2018-02-17;2017-03-27;436000;5721000;50
ndom50_32436_5722_1_nw_2017;2018-02-17;2017-03-27;436000;5722000;50
ndom50_32436_5723_1_nw_2017;2018-01-14;2017-03-27;436000;5723000;50
ndom50_32436_5724_1_nw_2017;2018-01-14;2017-03-26;436000;5724000;50
ndom50_32436_5725_1_nw_2017;2018-01-14;2017-03-26;436000;5725000;50
ndom50_32436_5726_1_nw_2017;2018-01-14;2017-03-26;436000;5726000;50
ndom50_32436_5727_1_nw_2017;2018-01-14;2017-03-26;436000;5727000;50
ndom50_32436_5728_1_nw_2017;2018-01-14;2017-03-26;436000;5728000;50
ndom50_32436_5729_1_nw_2017;2018-01-14;2017-03-26;436000;5729000;50
ndom50_32436_5730_1_nw_2017;2019-01-19;2017-03-26;436000;5730000;50
ndom50_32436_5731_1_nw_2017;2019-01-19;2017-03-26;436000;5731000;50
ndom50_32436_5732_1_nw_2017;2019-01-19;2017-03-11;436000;5732000;50
ndom50_32436_5733_1_nw_2017;2019-01-19;2017-03-11;436000;5733000;50
ndom50_32436_5734_1_nw_2017;2019-01-19;2017-03-11;436000;5734000;50
ndom50_32436_5735_1_nw_2017;2019-01-19;2017-03-11;436000;5735000;50
ndom50_32436_5736_1_nw_2017;2019-01-20;2017-03-11;436000;5736000;50
ndom50_32436_5737_1_nw_2017;2019-01-20;2017-03-11;436000;5737000;50
ndom50_32436_5738_1_nw_2017;2019-01-20;2017-03-11;436000;5738000;50
ndom50_32436_5739_1_nw_2017;2019-01-20;2017-03-11;436000;5739000;50
ndom50_32436_5740_1_nw_2017;2019-01-20;2017-03-11;436000;5740000;50
ndom50_32436_5741_1_nw_2017;2019-01-20;2017-03-11;436000;5741000;50
ndom50_32436_5742_1_nw_2017;2019-01-20;2017-03-11;436000;5742000;50
ndom50_32436_5743_1_nw_2017;2019-01-20;2017-03-11;436000;5743000;50
ndom50_32436_5744_1_nw_2017;2019-01-21;2017-03-11;436000;5744000;50
ndom50_32436_5745_1_nw_2017;2019-01-21;2017-03-11;436000;5745000;50
ndom50_32436_5746_1_nw_2017;2019-01-21;2017-03-11;436000;5746000;50
ndom50_32436_5747_1_nw_2017;2019-01-21;2017-03-11;436000;5747000;50
ndom50_32436_5748_1_nw_2017;2019-01-21;2017-03-11;436000;5748000;50
ndom50_32436_5749_1_nw_2017;2019-01-21;2017-03-11;436000;5749000;50
ndom50_32436_5750_1_nw_2017;2019-01-21;2017-03-11;436000;5750000;50
ndom50_32436_5751_1_nw_2017;2019-01-21;2017-03-11;436000;5751000;50
ndom50_32436_5752_1_nw_2017;2019-01-21;2017-03-25;436000;5752000;50
ndom50_32436_5753_1_nw_2017;2019-01-21;2017-03-25;436000;5753000;50
ndom50_32436_5754_1_nw_2017;2019-01-22;2017-03-25;436000;5754000;50
ndom50_32436_5755_1_nw_2017;2019-01-22;2017-03-25;436000;5755000;50
ndom50_32436_5756_1_nw_2017;2019-01-22;2017-03-25;436000;5756000;50
ndom50_32436_5757_1_nw_2017;2019-01-22;2017-03-25;436000;5757000;50
